Filename,Text,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,embedding
ChinaTaiwanUpdate040524.txt,"https://www.scmp dot com/news/china/diplomacy/article/3257481/chinese-navy-live-fire-drills-timely-and-forceful-response-philippines-tilt-us-expert-says?module=top_story&pgtype=homepage
[50] https://www.globaltimes dot cn/page/202403/1309841.shtml",,,,,"[ 0.02037579  0.00256688 -0.03714691 ...  0.00117468 -0.02212106
  0.00636056]"
ChinaTaiwanUpdate040524.txt,"Tags


China Project


File Attachments:  China Update Draft April 2, 2024.png CCG incursions into Senkaku Waters 05 APR.png Babel Street logo.jpg










 


 


1400 16th Street NW, Suite 515 Washington, DC 20036
ph (202) 293-5550©2007 – 2024 THE INSTITUTE FOR THE STUDY OF WAR",,,,,"[-0.00851254 -0.01180659 -0.06209619 ... -0.02980613 -0.01623523
  0.00542934]"
ChinaTaiwanUpdate111723.txt,"China-Taiwan Weekly Update, November 17, 2023 | Institute for the Study of War

































Skip to main content











 
 



Search form

Search 





 
 


Home
Who We Are
Research
Publications
Get Involved
Planned Giving
Donate


 


 



China-Taiwan Weekly Update, November 17, 2023 



Nov 17, 2023 - ISW Press




Download the PDF",,,,,"[ 0.04414086 -0.00405913 -0.03388849 ... -0.03492507 -0.02898514
 -0.00084091]"
ChinaTaiwanUpdate111723.txt,"China-Taiwan Weekly Update, November 17, 2023 
Authors: Nils Peterson, Matthew Sperzel, and Daniel Shats of the Institute for the Study of War 
Editors: Dan Blumenthal and Frederick W. Kagan of the American Enterprise Institute 
Data Cutoff: November 16 at Noon ET
The China–Taiwan Weekly Update focuses on the Chinese Communist Party’s paths to controlling Taiwan and relevant cross–Taiwan Strait developments. 
Key Takeaways",,,,,"[ 0.04662598 -0.02003801 -0.03444187 ... -0.02547625 -0.03031714
 -0.00306842]"
ChinaTaiwanUpdate111723.txt,"Key Takeaways 
The Chinese Communist Party (CCP) is expanding its suppression of dissents by targeting overseas Chinese expatriate critics.
Cambodia, Laos, and Vietnam will participate in the Aman Youyi 2023 military exercise with People’s Liberation Army forces for the first time, which buttresses CCP efforts to construct a Sino-centric regional security order.",,,,,"[ 0.02618199  0.00818163 -0.04503763 ... -0.00245329 -0.01986387
 -0.00039149]"
ChinaTaiwanUpdate111723.txt,"US President Joe Biden and PRC President Xi Jinping announced the resumption of US-PRC military-to-military talks and cooperation to combat illegal fentanyl production after their meeting in San Francisco.
The Taiwan People’s Party (TPP) and Kuomintang (KMT) overcame the biggest hurdle to forming a joint presidential ticket on November 15 and plan to announce the ticket order on November 18.",,,,,"[ 0.03077927 -0.00012547 -0.04546138 ... -0.01275053 -0.04293842
  0.00036342]"
ChinaTaiwanUpdate111723.txt,"The PRC continued using the Israel-Hamas War to bolster its image as a fair, responsible broker in contrast to the “biased” United States while framing Israel as the driver of the war. The PRC has also expanded its diplomatic outreach in the Middle East while building its image as an important and fair broker in the region.
 
 China",,,,,"[ 0.03957494 -0.00343489 -0.02932693 ... -0.01379481 -0.02255577
  0.0067004 ]"
ChinaTaiwanUpdate111723.txt,"The Chinese Communist Party (CCP) is expanding its suppression of dissents by targeting overseas Chinese expatriate critics. The party previously targeted the owner of the “Teacher Li is Not Your Teacher” X account in December. The owner is a PRC national living in Italy who published videos of dissent in the PRC amid the end of the Zero-Covid policy from November to December 2022.[1] The party has since expanded its reach to also target dissidents in the United States, such as Jiajun Qiu, by a",,,,,"[ 0.01809885 -0.00923425 -0.03395847 ... -0.0051895  -0.00921081
  0.00708321]"
ChinaTaiwanUpdate111723.txt,"as Jiajun Qiu, by a combination of internet and potential overseas in-person harassment. The Chinese Ministry of Public Security complements these threatening messages by running secret police stations in locations such as New York City to induce fear into diaspora communities and coerce dissidents into silence.[2] These police stations serve as the enforcement mechanism to induce fear into individuals, such as Qiu. Their presence, regardless of whether undercover agents follow dissidents, such",,,,,"[ 0.01458123 -0.01364655 -0.04640796 ... -0.01098133 -0.00415285
  0.01664667]"
ChinaTaiwanUpdate111723.txt,"dissidents, such as Qiu, presents an omnipresent sense of fear and tension to these individuals to coerce them into silence.",,,,,"[ 0.01052952  0.00960559 -0.03890396 ...  0.00484233 -0.00857672
  0.01638794]"
ChinaTaiwanUpdate111723.txt,"The local police visited the “Teacher Li is Not Your Teacher” X account owner’s parents’ house in the PRC at midnight to intimidate them into persuading their son to stop posting. The police repeated these visits at differing hours, but the X account owner continued to post despite his parents’ pleas.[3] This demonstrates that the party previously used domestic harassment to achieve political goals that involved overseas expatriate critics.",,,,,"[ 0.02620978 -0.00986517 -0.03631764 ...  0.00091278 -0.01060859
 -0.00599766]"
ChinaTaiwanUpdate111723.txt,"CNN reported on November 13 that Qiu faces dozens of accounts impersonating him as well as threats to his safety from unidentified sources that he claims have ties to the CCP.[4] Qiu said that “every day I live in a sense of fear,” which reflects the persistent pressure that the CCP aims to inflict on expatriate citizens.[5]",,,,,"[ 0.02729493  0.01703695 -0.0439895  ... -0.01907582 -0.01155485
  0.02186373]"
ChinaTaiwanUpdate111723.txt,"Cambodia, Laos, and Vietnam will participate in the Aman Youyi 2023 military exercise with the People’s Liberation Army forces for the first time, which buttresses CCP efforts to construct a Sino-centric regional security order. [6] The CCP seeks to develop a regional security architecture where it is the primary power broker rather than the United States.[7] The trend of growing military to military relationships between the PRC and these three countries fits into this regional vision. Aman",,,,,"[ 0.04092461  0.00231327 -0.04563964 ... -0.00051263 -0.02656288
 -0.00166142]"
ChinaTaiwanUpdate111723.txt,"vision. Aman Youyi began as a bilateral Sino-Malaysian exercise in 2014, before Thailand joined in 2018.[8] The expansion of the exercise to include Cambodia, Laos, and Vietnam demonstrates and messages the tangible impacts of this architecture. The 2023 iteration is also the first year that Aman Youyi will occur in Chinese waters, off the coast of Zhanjiang, Guangdong.[9] The exercise occurring in Chinese waters reinforces the image of a Sino-centric security architecture.",,,,,"[ 0.00256977  0.00655205 -0.03433705 ...  0.01076181 -0.02429472
 -0.00621989]"
ChinaTaiwanUpdate111723.txt,"Cambodia already conducts periodic military exercises with the PLA, such as Golden Dragon.[10] Laos began to do so in 2023 with the Friendship Shield exercise.[11] Vietnam also conducted a joint patrol with the People’s Republic of China Coast Guard in April. This was the first time the two countries' coast guard leaders jointly commanded a patrol.[12]",,,,,"[ 0.02262982  0.01329483 -0.03069569 ... -0.00239086 -0.02701611
 -0.00579799]"
ChinaTaiwanUpdate111723.txt,"US President Joe Biden and PRC President Xi Jinping announced the resumption of US-PRC military-to-military talks and cooperation to combat illegal fentanyl production after their meeting in San Francisco. PRC President Xi Jinping and US President Joe Biden met in San Francisco on November 15 on the sidelines of the APEC Leaders’ Meeting to discuss a variety of issues affecting US-China relations. The two had not met since November 14, 2022, in Bali, Indonesia. A White House official readout",,,,,"[ 0.03622939 -0.00211041 -0.02891175 ... -0.00880907 -0.04157857
  0.01127874]"
ChinaTaiwanUpdate111723.txt,"official readout after the meeting and PRC state media said the two had agreed to resume bilateral cooperation to combat global illicit drug manufacturing and trafficking and high-level military-to-military talks. PRC officials and state media described the meeting as “positive, comprehensive, and constructive.”[13] The PRC Ministry of Foreign Affairs also strongly criticized Biden’s comment after the meeting that Xi was a “dictator” but did not publicize the controversy.",,,,,"[ 0.03544572 -0.01722099 -0.03948167 ... -0.01169412 -0.02637309
  0.02562783]"
ChinaTaiwanUpdate111723.txt,"Biden and Xi announced they would resume cooperation to combat global illicit drug manufacturing and trafficking, including synthetic drugs like fentanyl, and establish a working group for ongoing communication and law enforcement coordination on counternarcotics issues.[14]",,,,,"[ 0.03560592 -0.01236251 -0.02572841 ...  0.00143371 -0.01715162
  0.01055963]"
ChinaTaiwanUpdate111723.txt,"Biden and Xi agreed to resume high-level military-to-military communications, the U.S.-China Defense Policy Coordination Talks, and the U.S.-China Military Maritime Consultative Agreement meetings, as well as telephone conversations between theater commanders.[15] The PRC severed such talks with the United States in August 2022 following then-US House Speaker Nancy Pelosi’s visit to Taiwan. President Biden said before the meeting that resuming military-to-military talks was his goal.[16]",,,,,"[ 0.02378516  0.00709153 -0.03895898 ... -0.01485743 -0.02441154
  0.01142837]"
ChinaTaiwanUpdate111723.txt,President Biden maintained that Xi Jinping was a “dictator” in comments after his meeting with Xi. Reuters reported the PRC Ministry of Foreign Affairs spokesperson called these comments “extremely wrong and irresponsible political manipulation” during her November 16 press conference.[17] The spokesperson’s comments on this topic were omitted from the MFA’s readouts of the press conference.[18],,,,,"[ 0.02667494 -0.00814184 -0.0234316  ... -0.02401807 -0.05229146
  0.00746657]"
ChinaTaiwanUpdate111723.txt,Biden and Xi affirmed the need to address the risks of advanced AI systems and improve AI safety through US-PRC government talks and agreed to establish an inter-governmental dialogue on artificial intelligence.[19] The PLA has invested billions of dollars in AI systems for military use.[20] Differences between the United States and PRC in ethical and operational regulatory limits for AI systems remain unclear and are a potential point of friction.,,,,,"[ 0.02483968 -0.01016445 -0.0378708  ... -0.00863248 -0.02485452
 -0.01137586]"
ChinaTaiwanUpdate111723.txt,The Hong Kong-based South China Morning Post exclusively reported on November 11 that “sources familiar with the matter” said the two sides would pledge a ban on artificial intelligence in autonomous weaponry and in the control and deployment of nuclear warheads.[21] No such ban was announced after the meeting as of noon Eastern Time on November 16.,,,,,"[ 0.05538903 -0.00698482 -0.05595398 ...  0.00558495 -0.01440903
  0.00655097]"
ChinaTaiwanUpdate111723.txt,"The PRC also has not endorsed the US-led Political Declaration on Responsible Military Use of Artificial Intelligence and Autonomy, which aims to build international consensus on regulating military AI.[22]",,,,,"[ 0.00861833  0.00159906 -0.02535872 ... -0.01100012 -0.03408317
  0.01182013]"
ChinaTaiwanUpdate111723.txt,"Biden and Xi also discussed a wide range of other issues affecting US-China relations, including Taiwan, human rights, trade, climate change, the Russia-Ukraine war, and the Israel-Palestine conflict.[23] They praised agreements reached by the US and PRC climate envoys before the meeting but did not announce agreements on any of these other topics.",,,,,"[ 0.01734264 -0.00269981 -0.05062042 ... -0.01663357 -0.01991221
 -0.00885021]"
ChinaTaiwanUpdate111723.txt,"U.S. Special Presidential Envoy for Climate John Kerry and China Special Envoy for Climate Change Xie Zhenhua met in Sunnylands, California from November 4-7 and released a joint statement on November 14. They agreed to resume talks on climate cooperation, including curbing methane and plastic pollution, and to operationalize the Working Group on Enhancing Climate Action in the 2020s.[24]
Taiwan",,,,,"[ 0.02850747 -0.00527227 -0.02446613 ...  0.00780725 -0.01103649
  0.02183204]"
ChinaTaiwanUpdate111723.txt,The Taiwan People’s Party (TPP) and Kuomintang (KMT) overcame the biggest hurdle to forming a joint presidential ticket on November 15 and plan to announce the ticket order on November 18. TPP candidate Ko Wen-je and KMT candidate Hou Yu-ih agreed on a method to determine the ticket order for the joint ticket. The issue was a key sticking point that stalled progress on cooperation since the two parties entered formal negotiations on October 14.[25] The two parties agreed to use opinion polls,,,,,"[ 0.03374803 -0.00257496 -0.0301434  ... -0.0147714  -0.01957333
  0.00562547]"
ChinaTaiwanUpdate111723.txt,use opinion polls from November 7-17 to determine the selection of a joint candidate but did not specify which polls they will consider.[26] The parties will appoint their own polling statisticians to contribute additional internal polls and determine which public polls qualify.[27] This outcome is consistent with ISW’s earlier assessments that the two parties would unite under a joint ticket before the candidate registration deadline on November 24.[28],,,,,"[ 0.02633394 -0.02592263 -0.03997625 ... -0.02123179 -0.01310905
 -0.01341967]"
