Unnamed: 0,Filename,Text,embeddings
46,ChinaTaiwanUpdate040524.txt,"11] https://lis.ly dot gov.tw/lylegisc/lylegiskmout?.36184C000100000100000002^0000010000004300000005000DC000041d0
[12] https://lis.ly dot gov.tw/lylegisc/lylegiskmout?.215b0086801000000100000000^02000000100040E10020500200AA042c4
[13] https://lis.ly dot gov.tw/lylegisc/lylegiskmout?.921409005000000000020^0000001000004151000200001100E353004141
[14]","[ 0.0407789  -0.00119748 -0.00846677 ... -0.02126234 -0.03981902
  0.00657116]"
47,ChinaTaiwanUpdate040524.txt,"] https://lis.ly dot gov.tw/lylegisc/lylegiskmout?.921409005000000000020^0000001000004151000200001100E353004141
[14] https://udn dot com/news/story/123475/7718848
[15] https://www.cna dot com.tw/news/aipl/202402290392.aspx
https://www.tpp dot org.tw/newsdetail/3266
[16] https://news.ltn dot com.tw/news/politics/breakingnews/4623890
[17] https","[ 0.0365067   0.00910144 -0.02894887 ... -0.02474082 -0.0489484
  0.00151088]"
48,ChinaTaiwanUpdate040524.txt,"https://www.tpp dot org.tw/newsdetail/3266
[16] https://news.ltn dot com.tw/news/politics/breakingnews/4623890
[17] https://www.cna dot com.tw/news/aipl/202403290343.aspx
[18] https://www.chinatimes dot com/realtimenews/20240131001783-260407
[19] https://www.cna dot com.tw/news/aipl/202403260156.aspx
[20] https://www.cna dot com.tw./news","[ 0.03638523  0.00824865 -0.04014888 ... -0.01243602 -0.04063999
 -0.01427488]"
49,ChinaTaiwanUpdate040524.txt,"-260407
[19] https://www.cna dot com.tw/news/aipl/202403260156.aspx
[20] https://www.cna dot com.tw./news/aipl/202403310071.aspx
[21] https://udn dot com/news/story/123475/7809717
[22] https://www.chinatimes dot com/realtimenews/20240206002157-260407?chdtv
[23] https://www.cna dot com.tw/news/aipl/202404030237.aspx
[24","[ 0.03436819  0.00839055 -0.04527451 ... -0.01099413 -0.02315757
  0.00707238]"
50,ChinaTaiwanUpdate040524.txt,"/realtimenews/20240206002157-260407?chdtv
[23] https://www.cna dot com.tw/news/aipl/202404030237.aspx
[24] https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202404/t20240402_11275431.shtml
[25] https://www.whitehouse.gov/briefing-room/statements-releases/2024/04/02/...
[26] https://www.state.gov/deputy-","[ 0.03486295  0.01063741 -0.03984338 ... -0.01242144 -0.03844567
  0.01367038]"
51,ChinaTaiwanUpdate040524.txt,"
[25] https://www.whitehouse.gov/briefing-room/statements-releases/2024/04/02/...
[26] https://www.state.gov/deputy-secretary-campbells-call-with-peoples-repub...
https://www.mfa dot gov.cn/web/wjb_673085/zygy_673101/MZX/xgxw_673105/202403/t20240327_11271916.shtml
[27] https://www.scmp dot com/economy/global-economy/article","[ 0.01637959  0.02230753 -0.04317072 ... -0.00078496 -0.03933046
  0.01761573]"
52,ChinaTaiwanUpdate040524.txt,"/xgxw_673105/202403/t20240327_11271916.shtml
[27] https://www.scmp dot com/economy/global-economy/article/3256803/chinas-foreign-investment-confidence-push-gathers-speed-top-officials-highlight-win-win
[28] https://www.fmprc dot gov.cn/eng/wjb_663304/wjbz_663308/activities_663312/202403/t20240327_11271601.html
[29] https://","[ 0.02466412 -0.01494812 -0.05605192 ... -0.00233067 -0.01762652
  0.01505985]"
53,ChinaTaiwanUpdate040524.txt,".cn/eng/wjb_663304/wjbz_663308/activities_663312/202403/t20240327_11271601.html
[29] https://www.globaltimes dot cn/page/202403/1309646.shtml
[30] http://www.xinhuanet dot com/world/20240401/21d2dfa65d08477980dec468cdc19e5a/c.html
[31] https://www.globaltimes dot cn/page/202403/1309804.sh","[ 0.0193672  -0.0117753  -0.01464331 ... -0.02217036 -0.03030906
  0.02395487]"
54,ChinaTaiwanUpdate040524.txt,"2dfa65d08477980dec468cdc19e5a/c.html
[31] https://www.globaltimes dot cn/page/202403/1309804.shtml
[32] https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202404/t20240401_11274393.shtml
https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202404/t20240401_112","[ 0.0342129   0.00404015 -0.02122084 ... -0.00993788 -0.03513338
  0.02501715]"
55,ChinaTaiwanUpdate040524.txt,"74393.shtml
https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202404/t20240401_11274315.shtml
[33] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202403/t20240328_11272629.shtml
[34] http://www.mod dot gov.cn/gfbw/xwfyr/lxjzh_246940/16297243.html
","[ 0.02652607  0.0165601  -0.03093413 ... -0.0152951  -0.05070827
  0.03342374]"
56,ChinaTaiwanUpdate040524.txt,"28_11272629.shtml
[34] http://www.mod dot gov.cn/gfbw/xwfyr/lxjzh_246940/16297243.html
[35] http://www.mod dot gov.cn/gfbw/xwfyr/lxjzh_246940/16297237.html
[36] https://usun.usmission.gov/explanation-of-vote-following-russias-veto-of...
[37] https://usun.usmission.gov/explanation-of-vote-following-","[ 0.02528256 -0.0004984  -0.01088704 ... -0.01077104 -0.03102751
  0.02959711]"
57,ChinaTaiwanUpdate040524.txt,"mission.gov/explanation-of-vote-following-russias-veto-of...
[37] https://usun.usmission.gov/explanation-of-vote-following-russias-veto-of...
[38] http://un.china-mission dot gov.cn/eng/hyyfy/202403/t20240329_11272863.htm
[39] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202403/t20240329_11273630.","[ 0.04234856 -0.00437328 -0.01899416 ... -0.02894143 -0.03525164
  0.01405797]"
58,ChinaTaiwanUpdate040524.txt,"
[39] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202403/t20240329_11273630.shtml
[40] https://www.newsweek.com/chinese-ships-enter-disputed-waters-100-consecu...
https://www.newsweek.com/china-japan-coast-guard-maritime-vessels-senkak...
[41] https://www.kaiho.mlit.go.jp/mission/senkaku/senkaku.html
https://asia.","[ 0.02165782 -0.00245788 -0.00967291 ... -0.01367415 -0.01996623
  0.00959943]"
59,ChinaTaiwanUpdate040524.txt,"coast-guard-maritime-vessels-senkak...
[41] https://www.kaiho.mlit.go.jp/mission/senkaku/senkaku.html
https://asia.nikkei.com/Economy/Japan-passes-112.57tn-yen-budget-includi...
[42] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202403/t20240329_11273630.shtml
[43] https://www.kaiho.mlit.go.jp/mission","[ 0.03596082  0.00883123 -0.01656934 ... -0.02267638 -0.02818916
  0.01622322]"
60,ChinaTaiwanUpdate040524.txt,"dt_674879/fyrbt_674889/202403/t20240329_11273630.shtml
[43] https://www.kaiho.mlit.go.jp/mission/senkaku/senkaku.html
[44] https://www.mfa dot gov.cn/web/wjdt_674879/fyrbt_674889/202403/t20240329_11273630.shtml
[45] http://www.mod dot gov.cn/gfbw/xwfyr/lxjzh_246940/16297243","[ 0.03731336  0.00223077 -0.01382786 ... -0.0109883  -0.04034562
  0.02225411]"
61,ChinaTaiwanUpdate040524.txt,"t20240329_11273630.shtml
[45] http://www.mod dot gov.cn/gfbw/xwfyr/lxjzh_246940/16297243.html
[46] https://www.mfa dot gov.cn/web/wjdt_674879/gjldrhd_674881/202403/t20240329_11273501.shtml
[47] https://www.globaltimes dot cn/page/202403/1309478.shtml
https://www.globaltimes dot cn","[ 0.04367829  0.00206676 -0.01453188 ... -0.02345956 -0.03720974
  0.02323882]"
62,ChinaTaiwanUpdate040524.txt,"11273501.shtml
[47] https://www.globaltimes dot cn/page/202403/1309478.shtml
https://www.globaltimes dot cn/page/202403/1309841.shtml
[48] https://www.voanews.com/a/us-japan-eye-alliance-upgrades-during-biden-ki...
[49] http://www.mod dot gov.cn/gfbw/wzll/nbzq/16297766.html
https://twitter.com/CCTV_Plus/status/177","[ 0.02024825 -0.01249313 -0.0304338  ... -0.01556634 -0.02953448
  0.01219783]"
63,ChinaTaiwanUpdate040524.txt,"
[49] http://www.mod dot gov.cn/gfbw/wzll/nbzq/16297766.html
https://twitter.com/CCTV_Plus/status/1774079703571370244
https://www.scmp dot com/news/china/diplomacy/article/3257481/chinese-navy-live-fire-drills-timely-and-forceful-response-philippines-tilt-us-expert-says?module=top_story&pgtype=homepage
[50] https://www.globaltimes dot cn/","[ 0.01726747 -0.00608671 -0.03876764 ... -0.00543252 -0.0229322
  0.01128167]"
64,ChinaTaiwanUpdate040524.txt,"-forceful-response-philippines-tilt-us-expert-says?module=top_story&pgtype=homepage
[50] https://www.globaltimes dot cn/page/202403/1309841.shtml 

Tags


China Project


File Attachments:  China Update Draft April 2, 2024.png CCG incursions into Senkaku Waters 05 APR.png Babel Street logo.jpg










 


 


1400 16th Street NW, Suite 515 Washington, DC 20036
ph (202) 293-5550©2007 – 2024 THE INSTITUTE FOR","[ 0.0202754  -0.01085104 -0.04121974 ... -0.01631549 -0.03814071
  0.01633417]"
65,ChinaTaiwanUpdate040524.txt," Babel Street logo.jpg










 


 


1400 16th Street NW, Suite 515 Washington, DC 20036
ph (202) 293-5550©2007 – 2024 THE INSTITUTE FOR THE STUDY OF WAR
 
 


","[-0.01255689 -0.005819   -0.05593602 ... -0.02961657 -0.01488978
  0.02405054]"
66,ChinaTaiwanUpdate111723.txt,"









China-Taiwan Weekly Update, November 17, 2023 | Institute for the Study of War

































Skip to main content











 
 



Search form

Search 





 
 


Home
Who We Are
Research
Publications
Get Involved
Planned Giving
Donate


 


 



China-Taiwan Weekly Update, November 17, 2023 



Nov 17, 2023 - ISW Press




Download the PDF






China-Taiwan Weekly Update, November 17, 2023","[ 0.04413828 -0.0018738  -0.03445807 ... -0.03520656 -0.02450829
  0.00288642]"
67,ChinaTaiwanUpdate111723.txt,"



China-Taiwan Weekly Update, November 17, 2023 



Nov 17, 2023 - ISW Press




Download the PDF






China-Taiwan Weekly Update, November 17, 2023 
Authors: Nils Peterson, Matthew Sperzel, and Daniel Shats of the Institute for the Study of War 
Editors: Dan Blumenthal and Frederick W. Kagan of the American Enterprise Institute 
Data Cutoff: November 16 at Noon ET
The China–Taiwan Weekly Update focuses on the Chinese Communist Party’s paths to controlling Taiwan and relevant cross–Taiwan Strait developments. 
Key Takeaways 
The Chinese Communist Party (CCP)","[ 0.04314721 -0.01014431 -0.02361034 ... -0.03272493 -0.0168062
  0.00445858]"
68,ChinaTaiwanUpdate111723.txt," November 16 at Noon ET
The China–Taiwan Weekly Update focuses on the Chinese Communist Party’s paths to controlling Taiwan and relevant cross–Taiwan Strait developments. 
Key Takeaways 
The Chinese Communist Party (CCP) is expanding its suppression of dissents by targeting overseas Chinese expatriate critics.
Cambodia, Laos, and Vietnam will participate in the Aman Youyi 2023 military exercise with People’s Liberation Army forces for the first time, which buttresses CCP efforts to construct a Sino-centric regional security order.
US President Joe Biden and PRC President Xi Jinping announced the resumption of US-PRC military-to-military talks and cooperation to combat illegal fentanyl production after","[ 0.04866231 -0.00132668 -0.02462094 ... -0.00903814 -0.02118876
  0.00595676]"
